review_id,steamid,language,sentiment,voted_up,created_kst,updated_kst,created_unix,updated_unix,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,review,status,gone_kst,first_seen_kst,last_seen_kst,flip_count,flip_log,review_ko
228524060,76561198883550072,spanish,positive,TRUE,2026-06-22 06:24:12,2026-06-22 06:24:12,1782077052,1782077052,3,0,0.5635,TRUE,FALSE,"Una pasada el DLC, se siente como una segunda parte del juego y tiene un montón de cosas añadidas, NPC, misiones principales y secundarias, nuevas especias, nuevos coleccionables, platos, animaciones, tipos de jugabilidades como los minijuegos o la zona de la jungla o los escarabajos, nueva música, muchísimas referencias a otros juegos y coleccionables extra. 

Mi única molestia es que no hayan puesto logros, me hubiera encantado completarlos.

Gracias por no abandonar el juego y seguir desarrollándolo con otras historias, seguid así ^^.",active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,
228524161,76561199507397615,schinese,positive,TRUE,2026-06-22 06:26:03,2026-06-22 06:26:03,1782077163,1782077163,2,0,0.5455,FALSE,FALSE,好玩,active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,재미있음
228524818,76561198064812936,english,negative,FALSE,2026-06-22 06:36:58,2026-06-22 06:36:58,1782077818,1782077818,11,0,0.4975,TRUE,FALSE,"if you liked the laid back style of the original well bad news, the dev's didn't  and now there's real time management! more mini games that go on just a bit too long so they all feel tedious. very little fishing is encouraged in this game. also boss battles are not balanced in favor of fun but to be artificially ""difficult"" and time consuming. overall for me as someone that loved the base game and its loop this DLC is a huge bummer.",active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,"원작의 느긋한 스타일을 좋아하셨다면 안타까운 소식이네요. 개발진은 그런 스타일을 좋아하지 않았나 봅니다. 이제 실시간 관리 요소가 추가되었거든요! 미니게임이 하나하나 너무 길게 이어져서 전부 지루하게 느껴집니다. 이 게임에서는 낚시를 거의 할 기회가 주어지지 않습니다. 게다가 보스전도 재미를 위해 균형이 잡힌 게 아니라, 인위적으로 ‘어렵게’ 만들고 시간을 뺏기 위해 설계된 느낌입니다. 원작 게임과 그 반복 플레이를 사랑했던 저로서는, 이 DLC가 정말 큰 실망입니다."
228525590,76561198072158954,schinese,positive,TRUE,2026-06-22 06:50:06,2026-06-22 06:50:06,1782078606,1782078606,1,0,0.5238,TRUE,FALSE,不赖,active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,괜찮음
228525931,76561198037971400,english,positive,TRUE,2026-06-22 06:56:01,2026-06-22 06:56:01,1782078961,1782078961,0,0,0.5,TRUE,FALSE,:),active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,:)
228526124,76561198990223468,russian,positive,TRUE,2026-06-22 06:59:16,2026-06-22 06:59:16,1782079156,1782079156,1,0,0.5055,TRUE,FALSE,"Прекрасное дополнение, которое можно было спокойно продавать как 2ю часть, обязательно нужно пройти, и да, жаль нет достижений",active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,
228526369,76561199176669460,brazilian,positive,TRUE,2026-06-22 07:03:34,2026-06-22 07:03:34,1782079414,1782079414,1,0,0.5238,TRUE,FALSE,Simplesmente Dave the diver 2 em forma de DLC,active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,
228527007,76561198828640561,tchinese,negative,FALSE,2026-06-22 07:15:31,2026-06-22 07:29:07,1782080131,1782080947,0,0,0.4903,TRUE,FALSE,花錢到第2個魚人村繼續折磨 裝備進度從0開始 0/10,active,,2026-06-22 08:05:10,2026-06-30 10:10:19,0,,"돈을 내고 두 번째 인어 마을로 가서 계속 고생하며, 장비 진행도가 0부터 다시 시작됨 0/10"
228530678,76561198054433249,english,positive,TRUE,2026-06-22 08:26:38,2026-06-22 08:26:38,1782084398,1782084398,0,0,0.4762,TRUE,FALSE,"This DLC was amazing, and the game as a whole is such a great love letter to so many different games from the past.",active,,2026-06-22 10:05:11,2026-06-30 10:10:19,0,,
228532255,76561198225598516,english,negative,FALSE,2026-06-22 09:01:20,2026-06-22 09:01:20,1782086480,1782086480,25,1,0.5686,TRUE,FALSE,"[h2]I wish I had enjoyed this[/h2]

I REALLY enjoy the base game, but I think they tried to do [b]too much[/b] with this DLC and it just feels... weird. 
[list]
[*] The new characters are cute, but I few there are waaay too many of them. Especially with the whole [spoiler]""gift"" feature[/spoiler].
[*] The ""time management"" during the day is awful, you have to run around and to a bunch of random ♥♥♥♥ in a very small window of time.
[*] The [spoiler]""bug Pokemon""[/spoiler] mini-game is just bad and unnecessary
[*] No idea why the game got so [i]Stardew Valley-y[/i], it already had a lot of cool features, it didn't need a bunch more, idk
[/list]

I just felt really tired playing this DLC, the whole thing felt like a second job",active,,2026-06-22 10:05:11,2026-06-30 10:10:19,0,,"[h2]이걸 좀 더 즐길 수 있었으면 좋았을 텐데[/h2]

기본 게임은 정말 재미있게 즐기고 있는데, 이 DLC에서는 [b]너무 많은 것[/b]을 시도한 것 같아서 그냥... 뭔가 어색한 느낌이 들어요. 
[list]
[*] 새로운 캐릭터들은 귀엽긴 한데, 수가 진짜 너무 많아요. 특히 [spoiler]""선물"" 기능[/spoiler] 때문에 더 그렇고요.
[*] 낮 시간대의 “시간 관리”는 정말 끔찍해요. 아주 짧은 시간 안에 이리저리 뛰어다니며 온갖 잡다한 ♥♥♥♥을 처리해야 하거든요.
[*] [spoiler]“벌레 포켓몬”[/spoiler] 미니게임은 그냥 형편없고 불필요해요
[*] 왜 이 게임이 이렇게 [i]스타듀 밸리 스타일[/i]이 되어버렸는지 모르겠어요. 원래도 멋진 기능이 많았는데, 굳이 더 추가할 필요는 없었을 텐데, 잘 모르겠네요
[/list]

이 DLC를 플레이하다 보니 정말 지쳤어요. 전체적으로 마치 부업이나 다름없다는 느낌이 들었거든요"
228532701,76561198166219556,schinese,positive,TRUE,2026-06-22 09:10:52,2026-06-22 09:10:52,1782087052,1782087052,0,0,0.5,TRUE,FALSE,"里面的CG出现各种有趣的梗,不同的玩法,不同的联动,不仅仅只是一款DLC",active,,2026-06-22 10:05:11,2026-06-30 10:10:19,0,,
228533102,76561198412126304,english,positive,TRUE,2026-06-22 09:19:30,2026-06-22 09:19:30,1782087570,1782087570,0,0,0.5,TRUE,FALSE,"I personally loved the DLC. While I understand why people complain about the real-time mechanic, the diving itself  (THE MAIN ATTRACTION OF THE GAME LOL) is NOT real time, only exploring the village and interacting with the villagers is. The game honestly gives you plenty of time in a day, and I don't think there's any fault in the devs trying something new. 

I also think people are massively overlooking the fact that you would be able to exploit the villager friending system if you had unlimited time in a day. Friending the villagers is required for you to get them to come to your restaurant, so if you had unlimited time, you'd obviously progress far too fast. 

I really enjoyed it! If you liked Dave the Diver, and understand these basic things, you'll probably like this DLC. There is a bunch of content and I sunk like almost 20 hours into just the base story, and there's still more to collect and complete afterwards.",active,,2026-06-22 10:05:11,2026-06-30 10:10:19,0,,
228534474,76561198993762026,schinese,negative,FALSE,2026-06-22 09:48:38,2026-06-22 09:48:38,1782089318,1782089318,162,3,0.893,TRUE,FALSE,先给制作组的诚意点赞，DLC内容不少，但是！！强烈要求取消丛林时间流逝设定！！休闲游戏是让人放松的，不是让人上班的，赶着逛村子赶着下海，赶着去睡觉，这种紧迫感太累太累，本末倒置了，很难受！T.T,active,,2026-06-22 11:05:12,2026-06-30 10:10:19,0,,"먼저 제작진의 성의에 박수를 보냅니다. DLC 콘텐츠도 꽤 많지만!! 정글의 시간 흐름 설정을 꼭 없애주길 강력히 요청합니다! ! 캐주얼 게임은 휴식을 위한 것이지, 일하러 가는 곳이 아닙니다. 마을을 서둘러 돌아보고, 바다에 서둘러 들어가고, 잠자리에 서둘러 들어야 한다니, 이런 긴박감은 정말 지치고 지칩니다. 본말전도라니, 너무 괴롭습니다! T.T"
228534519,76561199108945866,english,negative,FALSE,2026-06-22 09:49:27,2026-06-22 09:49:27,1782089367,1782089367,4,1,0.4874,TRUE,FALSE,"Too many mini games that don't even matter to the real game play, Feels like it's only trying to make my game hour longer for no reason. Some of the stores are kind of unconfutable, too many elements from other games, make me feel like playing a combination of a lot of ads all together. The original one have similar problem but the DLC is definitely more disappointing. Don't like it, think before you consider getting it.",active,,2026-06-22 11:05:12,2026-06-30 10:10:19,0,,"실제 게임 플레이와는 전혀 상관없는 미니 게임이 너무 많아서, 그냥 이유 없이 게임 시간을 늘리려는 것 같은 느낌이 듭니다. 일부 상점들은 도저히 납득할 수 없을 정도고, 다른 게임에서 가져온 요소가 너무 많아서 마치 수많은 광고를 한꺼번에 섞어놓은 걸 플레이하는 기분이 듭니다. 원작도 비슷한 문제가 있었지만, 이 DLC는 확실히 더 실망스럽습니다. 마음에 들지 않으니, 구매를 고려하기 전에 신중히 생각해보세요."
228535396,76561198087577677,english,positive,TRUE,2026-06-22 10:08:47,2026-06-22 10:08:47,1782090527,1782090527,0,0,0.5,TRUE,FALSE,"There is a lot of negativity with this DLC´s Time Management mechanic, and I did respond negatively at first too, how dare you include a clock in my cozy management game? I shook my fist a the screen. But it is kind of an illusion. There is no REAL punishment for wasting time, and you can manage everything within the limit with some time to spare. Even if you dive in the last third of the day, you can squeeze one more dive afterwards anyway, and it doesn´t really affect the evening, you serve food as normal.
And the minigames are fine, I mean, I expected you to have played the base game, and it is the same general vibe. Some are good, some are forgettable, but i found only the plataforming really anoying, something i feel the same about the original too. This one has a RPG part too, and I have mixed feelings about it, but it is just innofensive enough to be ok to deal with. 
What I mean is: this DLC adds plenty of new content, and most of it really good. It is more dave the diver, and for fairly cheap, so it gets a positive.
",active,,2026-06-22 11:05:12,2026-06-30 10:10:19,0,,
228535632,76561199061038989,english,positive,TRUE,2026-06-22 10:14:06,2026-06-22 10:14:06,1782090846,1782090846,0,0,0.5,TRUE,FALSE,i dived and i daved all over the place 10/10.,active,,2026-06-22 11:05:12,2026-06-30 10:10:19,0,,
228536772,76561198304840854,english,positive,TRUE,2026-06-22 10:40:15,2026-06-22 10:40:15,1782092415,1782092415,0,0,0.5,TRUE,FALSE,"I enjoyed this DLC, it was more Dave the Diver but with a fair amount of new things. A lot of the new minigames are one-off things which you might only do a couple times at most, but still enjoyable. The beetle game is definitely annoying. It's rock paper scissors but paper is a heal if you do it against rock. Lots of luck to collect beetles stronger than yours, and the best way I found was to always go rock if you have a higher attack stack, and occasionally trying to guess when to do a scissors. 

Finally, I was initially apprehensive since many people talked about a timer that stressed them out, but when playing I realized it's actually just the day night cycle. There's no real time pressure to do anything, and I felt you generally have enough time to do everything in a day, usually completing any missions and 1 dive before time at the restaurant, which felt fair given the restaurant doesn't serve that many people, I think by the time I finished the DLC it was maybe 16 dishes a night.

Overall I enjoyed this DLC, and if you enjoyed the original Dave the Diver I'd suggest giving it a try",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228536964,76561198017054401,english,positive,TRUE,2026-06-22 10:44:34,2026-06-22 10:44:34,1782092674,1782092674,0,0,0.5,TRUE,FALSE,"Excellent little DLC with more of what you'd expect form Mintrocket; interesting exaggerated characters, collections, minigames, fishing, bosses.
There's more collaborations this time round, various game references and some country singer pop star, none of which does anything for me but I'm sure someone will like it.
I was left wanting more but in the best possible way, I'm looking forward to playing the DLC with my son.",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228537232,76561198394073086,english,positive,TRUE,2026-06-22 10:50:32,2026-06-22 10:50:32,1782093032,1782093032,0,0,0.5,TRUE,FALSE,"""This DLC is alright, IS THAT ROVER!?""",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228537337,76561199332035028,schinese,positive,TRUE,2026-06-22 10:52:54,2026-06-22 10:52:54,1782093174,1782093174,0,0,0.5,TRUE,FALSE,30多块还是挺值的，缝了挺多的，相比原版的鲛人族，dlc的村民都挺好的，多了一些回合制的内容，玩起来也不难。除了摇树不能一键之外，其他都挺满意的，总体来说挺不错的一个dlc,active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228537965,76561199200409134,schinese,negative,FALSE,2026-06-22 11:08:06,2026-06-22 11:32:23,1782094086,1782095543,4,0,0.5071,TRUE,FALSE,拉完了真的 这次dlc可以说是又臭又长 很多小游戏一点意思没有  尤其到了森林玩内些回合制小游戏真给我恶心到了,active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,"다 해봤는데, 이번 DLC는 정말 지루하고 길기만 하네요. 미니게임들도 대부분 재미가 하나도 없고, 특히 숲에서 하는 턴제 미니게임들은 정말 역겨울 정도였어요."
228538350,76561198195798681,brazilian,positive,TRUE,2026-06-22 11:16:36,2026-06-22 11:16:36,1782094596,1782094596,0,0,0.5,TRUE,FALSE,"Essa DLC vale cada centavo mesmo no seu valor integral, tem muita coisa para fazer, varias referências, vários mini games, e a historia tbm é muito boa.",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228538849,76561198178150287,english,positive,TRUE,2026-06-22 11:28:22,2026-06-22 11:29:21,1782095302,1782095361,0,1,0.5,TRUE,FALSE,Lasted me around 7 hours. Good addition to the base game. 8/10,active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228539029,76561198204205739,english,positive,TRUE,2026-06-22 11:32:13,2026-06-22 11:32:13,1782095533,1782095533,1,0,0.5,TRUE,FALSE,"So far this is a tad frustrating. They throw A LOT at you at once, give you minigames you cant skip, and quests that feel like you cant complete. Maybe they have some bugs to work out. I do highly recommend this game (and DLC) but take it with a grain of salt, and lots of patience",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228539557,76561197969970982,english,positive,TRUE,2026-06-22 11:44:18,2026-06-22 11:44:18,1782096258,1782096258,1,1,0.5,TRUE,FALSE,"The best 10 bucks I've ever spent on a DLC. If you like the the game, played through it, first time. It's really great. I just finished the story and all the side quests.",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228539783,76561198427350733,schinese,positive,TRUE,2026-06-22 11:49:20,2026-06-22 13:02:09,1782096560,1782100929,51,3,0.847,TRUE,FALSE,姑且给个好评，整个DLC失望大于惊喜，虽然看出制作方想多加一些玩法体验，但我玩这个游戏是被各种水域和鱼吸引，更想玩的捕鱼，而不是在陆地刷图打怪收集作物，我要想玩这个内容，为什么不去玩某谷某森？与其搞这些，还不如多出几个水域和鱼类，我想玩的是潜水捕鱼，是潜水员戴夫，而不是老农民戴夫。还有能不能不要搞这么多登味“巧思”，最后一关真是雷霆大粪，制作组是吃了孢子后想出来的吗？越说越失望了，养殖场最后两格也不能养湖鱼，本来以为那两格空着就是为DLC准备的，结果根本不互通。,active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228539815,76561199517866099,brazilian,positive,TRUE,2026-06-22 11:50:20,2026-06-22 11:50:20,1782096620,1782096620,0,0,0.5,TRUE,FALSE,"Estou encantado com o capricho e a dedicação da equipe de desenvolvimento. A DLC de Dave the Diver: In the Jungle está magnífica! Eles conseguiram agregar muito com as mecânicas de interação entre os personagens, mantiveram o ciclo viciante de exploração, gerenciamento e humor, além de acrescentarem diversas novidades que enriquecem ainda mais a experiência.
O valor é praticamente simbólico diante de tudo o que a DLC entrega. Fico muito feliz por ter jogado esse conteúdo e, com absoluta certeza, recomendo a todos adquirirem esse conteúdo adicional.",active,,2026-06-22 12:35:11,2026-06-30 10:10:19,0,,
228540562,76561197990241068,english,positive,TRUE,2026-06-22 12:07:58,2026-06-22 12:07:58,1782097678,1782097678,3,1,0.5233,TRUE,FALSE,"my suggesting is to focus on core gameplay. some garbage minigames are boring, like ""cut the rope"", ""guitar hero"" (super diffucult to control with steam deck). Story is too overwhelming in the early period, too many relationship to maintain. Focus on diving and cooking will be very good. Focus on 5 fun minigames instead of adding ton of mini games. I like the game though.",active,,2026-06-22 13:35:12,2026-06-30 10:10:19,0,,
228540864,76561198865518750,schinese,positive,TRUE,2026-06-22 12:15:53,2026-06-22 12:15:53,1782098153,1782098153,0,1,0.5,TRUE,FALSE,没玩够,active,,2026-06-22 13:35:12,2026-06-30 10:10:19,0,,더 하고 싶음(아쉬움)
228542606,76561198239588522,tchinese,positive,TRUE,2026-06-22 12:58:25,2026-06-22 12:58:25,1782100705,1782100705,1,0,0.4762,TRUE,FALSE,期待很久的叢林DLC上架了，有超多新內容可以玩，買這款相當於買好幾款遊戲了，根本物超所值。,active,,2026-06-22 13:35:12,2026-06-30 10:10:19,0,,
228543317,76561199527712505,english,positive,TRUE,2026-06-22 13:15:47,2026-06-22 13:15:47,1782101747,1782101747,1,1,0.5,TRUE,FALSE,i love this so much omg,active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228543718,76561198030739157,english,positive,TRUE,2026-06-22 13:24:51,2026-06-22 13:24:51,1782102291,1782102291,2,0,0.516,FALSE,FALSE,Mini games galore~!,active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228544302,76561198971364755,schinese,negative,FALSE,2026-06-22 13:38:38,2026-06-22 13:38:38,1782103118,1782103118,1,0,0.5046,TRUE,FALSE,整个dlc满意的只有那个射击小游戏，其他的都是些啥玩意啊,active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,"이 DLC 전체 중에서 만족스러운 건 그 사격 미니게임뿐인데, 나머지는 도대체 뭐야?"
228544472,76561199053711311,english,positive,TRUE,2026-06-22 13:42:30,2026-06-22 13:46:24,1782103350,1782103584,1,0,0.5,TRUE,FALSE,"10/10 DLC pls make more!!
The DLC has more land content than diving which the original game included so its a pretty big change from normal, though i loved it because i think the art and humor of the game itself is the most captivating rather than just diving which can sometimes get a bit dull...  having the land stuff as stuff to do feels refreshing and adds to the game as a whole.",active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228544725,76561198130393796,japanese,positive,TRUE,2026-06-22 13:48:14,2026-06-22 13:48:14,1782103694,1782103694,5,0,0.6045,TRUE,FALSE,"[h1]小粒揃いでおすすめはするが好き嫌いが別れるDLC [/h1]
　相変わらずパロディまみれ。しつこいと感じるかどうかは、エンディング後のDLC買ってまで来てる君達なら大丈夫なはずだ。

[h2]概要[/h2]
　新天地で心機一転。銛や酸素タンクといったごくごく一部の装備以外はあちらで調達したスタッフ・材料・料理レシピ・銃（ジャングルガン）を使う形式になった。
　こちらで集めた一部の装備などは本編に持ち帰れる仕様。特に４つの形態を操れる『ジャングルガン』はちゃんと鍛え上げてあげれば「戦闘面・生きたまま捕獲」の両面で本編武器を凌駕する。
（本編のブルーホール編に持ち帰る為に鍛える装備といえばこれがメインとなるだろう）
　本編武器の完全上位互換というわけではなく、４種の形態を併せ持つ事から一種ずつの弾数が抑え気味になっており。本編武器が全くの御役御免になるわけではないのも上手い塩梅。
　シナリオ・追加面においては両面において良い意味で値段相応。
　最初は「やる事が……やる事が多い！」状態だが、終わってみると案外そこまで総量が多くない事に気がつく。

[h2] 豊富なミニゲーム[/h2]
　本編で度々差し込まれたミニゲーム形式のものが増えた。
　だいたいは何処かで見かけたパロディ。個々の品質は可もなく不可もなく。楽しいものもある。
　ただ「海に潜って魚を取って店経営をしたいのに寄り道させられる」というのが苦痛に感じる場面も確かに存在したし、それがミニゲームで嵩増しされてる側面は無視できない。
　特にRPGパートはデイヴの移動速度がそこまで早くない事もあって、ストレス成分強め。
　昨今のRPGを参考にしたのか実力差が圧倒的だとフィールドで殴るだけで勝てるなど快適な部分はあるが、完成度はそこまで高くない。（もっと作り込んでほしかったのが本音）

[h2] シナリオ[/h2]
　舞台はジャングルに踏み込んで、現地の問題を解決していく
　ブルーホールは海水系の魚だったので、今回は淡水系の魚がメインである。
　個性的な住民と交流していくが、不快感がある住民はそこまでおらず、また、シナリオ面も王道のものが多い。悪くいえば淡白。
　本編の延長線で「ジャングルの部族の問題を解決していく」という感じ。

[h2]不満点[/h2]
・友好度が基本バンチョ寿司でもあがる為「プレゼント」がほぼほぼ死んでる。
・本編と比べてどうしても水の中（淡水）でやる事が案外少ない。
・地上パートで強化版キックボードを使ってももっさり気味の移動で材料集めが面倒。
・尻切れトンボ気味のRPGパートに尺を使われてる感が否めない。個人的には面白い要素だったが、これを水中パートに割けばもっと充実させられたのではないか？
・『硫化水素』と『硫化水素フィルター』がストーリーを進めるとすぐに死に要素と化す。

[spoiler]唯一シナリオの不満点といえば""ブルーホール編と違って""人間族と魚人族の明確な和解シーンが無い。個人的最後はワニに腕取られて四肢欠損するより何者か（魚人族）が投げた槍で助かったとかで良かったんじゃないかなぁ？　義手ネタやりたいのも分かるから、うーん……。[/spoiler]

[h2]総評[/h2]
　不満点はありボリューム不足に感じる部分もあるが、デイブザダイバー本編自体が良質なのもあって値段相応。
　ただミニゲームなどの寄り道多い為、嫌いな人は嫌いかもしれないのが懸念点。",active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228545648,76561198040394017,schinese,positive,TRUE,2026-06-22 14:10:21,2026-06-22 14:10:21,1782105021,1782105021,0,0,0.5,TRUE,FALSE,好玩啊，多梗啊，除了时间管理是非常错误的设定，其他都是好评，请记得你是一个让人愉快的休闲游戏，我不是来上班的，我只是想在雨林中悠闲度假，请不要给我限制时间好吗！！！,active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228546454,76561198089543651,english,positive,TRUE,2026-06-22 14:29:59,2026-06-22 14:29:59,1782106199,1782106199,1,0,0.5,TRUE,FALSE,"Solid DLC with a lot of interesting (and some uninteresting... beetle battle) new content. The difficulty spike at the beginning helped balance out having all end game gear from the main game. Really fun new characters to interact with, and a lot of great looking cutscenes. I would say it's a little shorter than I expected but given all the love that clearly went into the DLC I'd say thats a worthwhile trade off.",active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228546712,76561198176828733,schinese,positive,TRUE,2026-06-22 14:36:07,2026-06-22 14:36:07,1782106567,1782106567,0,0,0.4775,TRUE,FALSE,质量和体量对得起售价，完结的恰到好处,active,,2026-06-22 16:45:59,2026-06-30 10:10:19,0,,
228550374,76561198928098400,schinese,positive,TRUE,2026-06-22 16:09:39,2026-06-22 16:09:39,1782112179,1782112179,0,0,0.5,TRUE,FALSE,整体不错吧，但说实话，这个游戏时长我是不舒服的，感觉刚开始玩就结束了，希望下一个DLC内容能更多一点,active,,2026-06-22 17:05:10,2026-06-30 10:10:19,0,,
228550527,76561199486072633,schinese,positive,TRUE,2026-06-22 16:13:18,2026-06-22 16:13:18,1782112398,1782112398,2,2,0.4668,TRUE,FALSE,依旧梗多，海贼王美少女战士都来了，蚌埠泰铢，不愧是跳了一年票的DLC量大管饱，和本体一样前十五小时新鲜感拉满，就是有些支线小游戏玩起来确实难受，不过失败多了可以跳过也很不错了，希望可以继续优化，四个字瑕不掩瑜，另外简中蛆依旧戾气重，没必要搭理,active,,2026-06-22 17:05:10,2026-06-30 10:10:19,0,,
228551266,76561197970316531,english,positive,TRUE,2026-06-22 16:31:46,2026-06-22 16:34:37,1782113506,1782113677,0,0,0.5,FALSE,FALSE,"Pretty happy with this overall! Got about 22 hours out of In The Jungle (including getting 3 stars for everything), and it was high quality from start to finish. It has maybe half the content of the base game, and definitely gets a little silly with the collaboration content with other games and a perhaps completely unnecessary JRPG section... but the charm of the base game is still here, and it was great to spend time with these characters and go diving again! I do wish there was a bit more to the postgame, but that's a minor complaint. Highly recommended DLC! 

Just uh... maybe skip the bug minigame.",active,,2026-06-22 17:05:10,2026-06-30 10:10:19,0,,
228551799,76561198107491639,english,positive,TRUE,2026-06-22 16:45:09,2026-06-22 16:45:09,1782114309,1782114309,0,0,0.5,TRUE,FALSE,"This DLC somehow brought back the magic of playing the main game for the first time. The exploration feels fresh again, it's so so pretty, the music is *chef kiss* chill,  and it gave back that same sense of wonder of ""this is so pretty! OMG I'm having so much fun... ....  I wonder what's around the next cliff edge? OMG is that a large fin? what WAS that? Ok I'm going to just chill in the shallows a little more"" excitement that the end game had started to lose. It's gorgeous, relaxing, and packed with those cosy adventure vibes that made me fall in love with the game in the first place. 

It's such a meaty DLC, so much to do, new game play we haven't seen before (friendship/gift villager system that cosy gamers will recognise and love.) My only upset is there is a shooting bird mini game (I'm not into any shooter games) HOWEVER after the first encounter you can avoid this by simply not interacting with the bird icon in the jungle. 

Yikes... I'm heading into wall-o-text area, a n y w a y, as a cosy gamer I just loved this DLC, it is just awesome, It feels like starting Dave the Diver all over again without foregoing that progress you've already made. Fresh exploration, beautiful environments, new bosses and that addictive sense of discovery that made the main game so special.

If you absolutely loved that feeling when you first started Dave the diver then just get this, it's cute, really pretty and just as enjoyable as the main game.",active,,2026-06-22 18:10:12,2026-06-30 10:10:19,0,,
228552058,76561198330911466,english,positive,TRUE,2026-06-22 16:51:26,2026-06-22 16:51:26,1782114686,1782114686,9,1,0.5806,TRUE,FALSE,"Really good DLC, the content was fun and interesting, with new mechanics and mini games. The characters were also interesting and the village was really well done. I think the DLC has about 10-15 hours of content, depending on your pace. but you can do even more if you wanna 100% it fully. 

I just want more of this, it's great.",active,,2026-06-22 18:10:12,2026-06-30 10:10:19,0,,
228552194,76561198034515681,english,positive,TRUE,2026-06-22 16:55:18,2026-06-23 20:41:51,1782114918,1782214911,1,0,0.5,TRUE,FALSE,"In the Jungle is a worthy addition to the Dave the Diver experience. It's described as a 10 hour gameplay addition but its now been over 3 days since I purchased the DLC and I'm fairly certain I've passed that mark. The story is set is a different locale from the original using foreign currency. It's not a bad workaround since early progression can be limited by simple lack of funds as well as parts. As with the original you open up an eatery serving the locals with freshwater fish. That means a whole new menu with its own rank up levels. Added mechanics of grilling, pest control and drink service its a nice change to the side scrolling Bancho Sushi joint. Instead of leaving everything to Bancho, Dave gets to grill a few dishes. Much like how the original crammed in added games from other creators, In the Jungle adds old favorites like Duck hunt and Guitar Hero to the mix as well as an appearance from Two Point Museum. A rpg style overland foraging system with Dave and Cobra in the Jungle proper gives a different setting for collecting parts. Marine life is also has new flair with more evasion mechanics for different fish type attacks.  While the main game can be focused on harpoon tips and the various gun mechanics, In the Jungle features weapons that are more range based in nature. You do not bring your old weapons aside from the diving knife and harpoon with you. That means you get to upgrade a different sent of secondary weapons, similar to but not quite the same as the original. Harpoon tips are non-existent here so fighting larger creatures is tad trickier with just the harpoon. Secondary weapons have their effects on the upper ranks such that most of the weapons are damage based until near the end when you can unlock explosive or electric attacks. The power options for sniper rifles can make it extremely deadly and sub boss level fish can have armor ratings that make targetted attacks more beneficial. New underwater tools provide more mechanics as well, some tools are rechargeable meaning you can reuse the tool rather than completely discarding it after one use. Some of the gear can be carried back and forth to the original game and the dlc. Diving gear, and charms for example are constant so having added charms in one benefits the other. For collectors, the game has added new categories for insect collection to complement the added freshwater fish list. Overall I expected to have a value of a dollar an hour of play and have ended up with something closer to Dave the Diver 1.5. I'm not calling it Dave the Diver 2 since content while feeling quite robust is starting to thin out now. I can see the end of the gun upgrade path which likely means a new end to the adventure in a couple more days though I could be pleasantly surprised. New quests still appear in the form of relationship quests. Villager will request a favor which in turn results in higher favorability. This can mean a gift or tool in exchange at higher levels some of which I'm not certain how to use yet. It's hard to tell how much further there is to go. I can see item slots in Dave's equipment that haven't been filled and Party member slots that are open. Whether this will change or whether like the fisheries they are simply potential options in the future is anyone's guess. 
Keep in mind while you are away from Bancho Sushi, your farm will become a wreck not unlike an abandoned home in Animal Crossing. Hiring Sammie makes a significant difference while you are away keeping the fields weed free and the harvest coming.",active,,2026-06-22 18:10:12,2026-06-30 10:10:19,0,,
